Rotate anti-clockwise by 90 degrees.,"[("LEFT"|1.57)]"
Pivot left to a fraction of 0.25 of a circle.,"[("LEFT"|1.57)]"
Swivel by π/2 radians in a leftward motion.,"[("LEFT"|1.57)]"
Twist towards the left for 1/4 of a circle's distance.,"[("LEFT"|1.57)]"
Rotate to the left for a 90-degree angle.,"[("LEFT"|1.57)]"
Spin left to achieve 1.57 radians.,"[("LEFT"|1.57)]"
Change direction by a quarter of the circle anti-clockwise.,"[("LEFT"|1.57)]"
Adjust your position left by π/2 rads.,"[("LEFT"|1.57)]"
Swing to the left for a 0.25 segment of a circle.,"[("LEFT"|1.57)]"
Turn your orientation by 90 deg left.,"[("LEFT"|1.57)]"
"Pivot counter-clockwise, achieving a π/2 radian turn.","[("LEFT"|1.57)]"
Swivel left for a quarter of the full circle.,"[("LEFT"|1.57)]"
Twist by 90 degrees in an anti-clockwise direction.,"[("LEFT"|1.57)]"
Rotate left until you reach a fraction of 0.25 of the circle.,"[("LEFT"|1.57)]"
Change your angle to 1.57 radians to the left.,"[("LEFT"|1.57)]"
Spin anti-clockwise by a 1/4 circle.,"[("LEFT"|1.57)]"
Re-orient to a leftward π/2 radian angle.,"[("LEFT"|1.57)]"
Move left to cover 90 deg.,"[("LEFT"|1.57)]"
Execute a leftward quarter-circle rotation.,"[("LEFT"|1.57)]"
Modify your direction by 0.25 of the circle anti-clockwise.,"[("LEFT"|1.57)]"
Perform a π/2 rad turn anti-clockwise.,"[("LEFT"|1.57)]"
Adjust to the left by 90 degrees.,"[("LEFT"|1.57)]"
Direct yourself left for a quarter of the circle's circumference.,"[("LEFT"|1.57)]"
Rotate by π/2 rads towards the left.,"[("LEFT"|1.57)]"
Turn by a fraction of 1/4 of a full circle leftward.,"[("LEFT"|1.57)]"
Alter your course counter-clockwise to 90 deg.,"[("LEFT"|1.57)]"
Angle yourself towards the left for a 0.25 circle segment.,"[("LEFT"|1.57)]"
Make a left turn of 1.57 radians.,"[("LEFT"|1.57)]"
Shift anti-clockwise by a quarter turn.,"[("LEFT"|1.57)]"
"Spin to the left, achieving a π/2 radian rotation.","[("LEFT"|1.57)]"
Change direction by 90 degrees left.,"[("LEFT"|1.57)]"
Adjust your bearing to the left by a 1/4 circle fraction.,"[("LEFT"|1.57)]"
Rotate counter-clockwise to a π/2 radian angle.,"[("LEFT"|1.57)]"
Turn left to complete a 0.25 portion of the circle. ​,"[("LEFT"|1.57)]"
​,"[("LEFT"|1.57)]"
Rotate left by 100 degrees,"[("LEFT"|1.75)]"
Turn to the left by 100 degrees.,"[("LEFT"|1.75)]"
Rotate in a leftward direction by 100 degrees.,"[("LEFT"|1.75)]"
Shift counterclockwise by 100 degrees.,"[("LEFT"|1.75)]"
Pivot leftward by 100 degrees.,"[("LEFT"|1.75)]"
Spin to the left by 100 degrees.,"[("LEFT"|1.75)]"
Swing left by 100 degrees.,"[("LEFT"|1.75)]"
Rotate anticlockwise by 100 degrees.,"[("LEFT"|1.75)]"
Twist leftward by 100 degrees.,"[("LEFT"|1.75)]"
Revolve to the left by 100 degrees.,"[("LEFT"|1.75)]"
Swing around to the left by 100 degrees.,"[("LEFT"|1.75)]"
Perform a leftward rotation by 100 degrees.,"[("LEFT"|1.75)]"
Adjust left by 100 degrees.,"[("LEFT"|1.75)]"
Shift towards the left by 100 degrees.,"[("LEFT"|1.75)]"
Turn left by 100 degrees.,"[("LEFT"|1.75)]"
Execute a left rotation by 100 degrees.,"[("LEFT"|1.75)]"
Tilt to the left by 100 degrees.,"[("LEFT"|1.75)]"
Make a leftward turn by 100 degrees.,"[("LEFT"|1.75)]"
Spin left by 100 degrees.,"[("LEFT"|1.75)]"
Swing leftwards by 100 degrees.,"[("LEFT"|1.75)]"
Adjust in a leftward direction by 100 degrees.,"[("LEFT"|1.75)]"
Spin anticlockwise by 100 degrees.,"[("LEFT"|1.75)]"
Shift to the left by 100 degrees.,"[("LEFT"|1.75)]"
Swing in a leftward direction by 100 degrees.,"[("LEFT"|1.75)]"
Perform a counterclockwise rotation by 100 degrees.,"[("LEFT"|1.75)]"
Turn towards the left by 100 degrees.,"[("LEFT"|1.75)]"
Rotate leftwards by 100 degrees.,"[("LEFT"|1.75)]"
Swing counterclockwise by 100 degrees.,"[("LEFT"|1.75)]"
Perform a leftward twist by 100 degrees.,"[("LEFT"|1.75)]"
Pivot in a leftward direction by 100 degrees.,"[("LEFT"|1.75)]"
Adjust counterclockwise by 100 degrees.,"[("LEFT"|1.75)]"
Turn to the left by 100 degrees.,"[("LEFT"|1.75)]"
Make a left rotation of 1.75 radians.,"[("LEFT"|1.75)]"
Swing leftward by approximately 27.78% of a full circle.,"[("LEFT"|1.75)]"
Adjust your orientation left by 100 degrees.,"[("LEFT"|1.75)]"
Execute a leftward turn for 1.75 radians.,"[("LEFT"|1.75)]"
"Perform a rotation to the left, encompassing 27.78% of a complete circle.","[("LEFT"|1.75)]"
Initiate a left-hand turn of 100 degrees.,"[("LEFT"|1.75)]"
Engage in a leftwise rotation amounting to 1.75 radians.,"[("LEFT"|1.75)]"
Carry out a left shift by about 27.78% of a circle.,"[("LEFT"|1.75)]"
Direct yourself to pivot left by 100 degrees.,"[("LEFT"|1.75)]"
Proceed to rotate left by a measure of 1.75 radians.,"[("LEFT"|1.75)]"
Go ahead and make a leftward adjustment of 27.78% of a full rotation.,"[("LEFT"|1.75)]"
Command a 100-degree turn to the left.,"[("LEFT"|1.75)]"
Instruct a leftward swivel by 1.75 radians.,"[("LEFT"|1.75)]"
Call for a rotation to the left covering 27.78% of a circle.,"[("LEFT"|1.75)]"
Angle left by a distance of 100 degrees.,"[("LEFT"|1.75)]"
Spin leftward for a span of 1.75 radians.,"[("LEFT"|1.75)]"
Shift left by roughly 27.78% of the entire circle.,"[("LEFT"|1.75)]"
Tilt to the left by an angle of 100 degrees.,"[("LEFT"|1.75)]"
Rotate on the left axis by 1.75 radians.,"[("LEFT"|1.75)]"
Transition leftward by 27.78% of a full revolution.,"[("LEFT"|1.75)]"
Move in a left direction by 100 degrees.,"[("LEFT"|1.75)]"
Twist to the left reaching 1.75 radians.,"[("LEFT"|1.75)]"
Alter your direction left by 27.78% of a circle.,"[("LEFT"|1.75)]"
Veer left for 100 degrees.,"[("LEFT"|1.75)]"
Pivot left by an arc of 1.75 radians.,"[("LEFT"|1.75)]"
Change course leftward by 27.78% of the total circle.,"[("LEFT"|1.75)]"
Swerve to the left by a degree measure of 100.,"[("LEFT"|1.75)]"
Rotate about the left for 1.75 radians.,"[("LEFT"|1.75)]"
Modify your bearing to the left by 27.78% of a full circle.,"[("LEFT"|1.75)]"
Take a left curve of 100 degrees.,"[("LEFT"|1.75)]"
Execute a counter-clockwise rotation of 1.75 radians.,"[("LEFT"|1.75)]"
Perform a quarter-circle left shift at about 27.78%.,"[("LEFT"|1.75)]"
Adjust leftward orientation by 100 degrees.,"[("LEFT"|1.75)]"
Proceed with a left-hand swing of 1.75 radians.,"[("LEFT"|1.75)]"
Make a leftward circular motion of 27.78%.,"[("LEFT"|1.75)]"
Direct a left adjustment by 100 degrees.,"[("LEFT"|1.75)]"
Engage in a counter-clockwise pivot of 1.75 radians.,"[("LEFT"|1.75)]"
Carry out a leftward maneuver covering 27.78% of a circle.,"[("LEFT"|1.75)]"
Rotate counter-clockwise by 100 degrees.,"[("LEFT"|1.75)]"
Turn left following a path of 1.75 radians.,"[("LEFT"|1.75)]"
Execute a leftward movement of about 27.78% of the circle.,"[("LEFT"|1.75)]"
Command a counter-clockwise direction change by 100 degrees.,"[("LEFT"|1.75)]"
Instruct a rotation to the left of 1.75 radians.,"[("LEFT"|1.75)]"
Call for a left-hand redirection encompassing 27.78% of the circular path.,"[("LEFT"|1.75)]"
Angle yourself leftward by 100 degrees.,"[("LEFT"|1.75)]"
Spin to the left through 1.75 radians.,"[("LEFT"|1.75)]"
Shift your orientation to the left by 27.78% of a revolution.,"[("LEFT"|1.75)]"
Tilt leftward by 100 degrees.,"[("LEFT"|1.75)]"
Rotate slightly to the left by 1.75 radians.,"[("LEFT"|1.75)]"
Transition your direction by 27.78% of the circle to the left.,"[("LEFT"|1.75)]"
Move left by an angle of 100 degrees.,"[("LEFT"|1.75)]"
Twist left for 1.75 radians.,"[("LEFT"|1.75)]"
Alter your path leftward by 27.78% of the full circle.,"[("LEFT"|1.75)]"
Veer towards the left for 100 degrees.,"[("LEFT"|1.75)]"
Pivot to the left covering an angle of 1.75 radians.,"[("LEFT"|1.75)]"
Change your heading left by 27.78% of the entire circle.,"[("LEFT"|1.75)]"
Swerve left by an exact measure of 100 degrees.,"[("LEFT"|1.75)]"
Rotate your position left by 1.75 radians.,"[("LEFT"|1.75)]"
Modify your course to the left by approximately 27.78% of a circle.,"[("LEFT"|1.75)]"
Rotate left by 110 degrees,"[("LEFT"|1.92)]"
Turn to the left by 110 degrees.,"[("LEFT"|1.92)]"
Shift counterclockwise by 110 degrees.,"[("LEFT"|1.92)]"
Spin towards the left by 110 degrees.,"[("LEFT"|1.92)]"
Rotate anticlockwise by 110 degrees.,"[("LEFT"|1.92)]"
Swing leftward by 110 degrees.,"[("LEFT"|1.92)]"
Pivot to the left by 110 degrees.,"[("LEFT"|1.92)]"
Rotate in a leftward direction by 110 degrees.,"[("LEFT"|1.92)]"
Twist to the left by 110 degrees.,"[("LEFT"|1.92)]"
Swing to the left by 110 degrees.,"[("LEFT"|1.92)]"
Spin left by 110 degrees.,"[("LEFT"|1.92)]"
Swivel to the left by 110 degrees.,"[("LEFT"|1.92)]"
Revolve leftward by 110 degrees.,"[("LEFT"|1.92)]"
Rotate in a counterclockwise direction by 110 degrees.,"[("LEFT"|1.92)]"
Turn left by 110 degrees.,"[("LEFT"|1.92)]"
Shift leftward by 110 degrees.,"[("LEFT"|1.92)]"
Pivot counterclockwise by 110 degrees.,"[("LEFT"|1.92)]"
Swing in a leftward direction by 110 degrees.,"[("LEFT"|1.92)]"
Spin counterclockwise by 110 degrees.,"[("LEFT"|1.92)]"
Rotate towards the left by 110 degrees.,"[("LEFT"|1.92)]"
Twist counterclockwise by 110 degrees.,"[("LEFT"|1.92)]"
Revolve towards the left by 110 degrees.,"[("LEFT"|1.92)]"
Rotate leftwards by 110 degrees.,"[("LEFT"|1.92)]"
Shift towards the left by 110 degrees.,"[("LEFT"|1.92)]"
Pivot towards the left by 110 degrees.,"[("LEFT"|1.92)]"
Turn counterclockwise by 110 degrees.,"[("LEFT"|1.92)]"
Swing anticlockwise by 110 degrees.,"[("LEFT"|1.92)]"
Spin towards the left side by 110 degrees.,"[("LEFT"|1.92)]"
Rotate in the leftward direction by 110 degrees.,"[("LEFT"|1.92)]"
Twist towards the left by 110 degrees.,"[("LEFT"|1.92)]"
Rotate leftwardly by 110 degrees.,"[("LEFT"|1.92)]"
Turn to the left for 110 deg.,"[("LEFT"|1.92)]"
Make a leftward rotation of 110 degrees.,"[("LEFT"|1.92)]"
Pivot left through an angle of 110°.,"[("LEFT"|1.92)]"
Swing left by an angle measuring 110 degrees.,"[("LEFT"|1.92)]"
Execute a left turn of 1.92 radians.,"[("LEFT"|1.92)]"
Adjust left by a rotation of 1.92 rads.,"[("LEFT"|1.92)]"
Shift to the left by a fraction of 0.31 of a circle.,"[("LEFT"|1.92)]"
Angle leftwards by a measure of 1.92 radians.,"[("LEFT"|1.92)]"
Rotate anti-clockwise by 110 deg.,"[("LEFT"|1.92)]"
Tilt to the left through 110 degrees.,"[("LEFT"|1.92)]"
Make a counter-clockwise adjustment of 110°.,"[("LEFT"|1.92)]"
Swivel left for an arc of 1.92 rads.,"[("LEFT"|1.92)]"
Revolve to the left by a segment of 0.31 of a full circle.,"[("LEFT"|1.92)]"
Rotate in the left direction by 1.92 radians.,"[("LEFT"|1.92)]"
Spin left by a degree count of 110.,"[("LEFT"|1.92)]"
Turn left by a radian measure of 1.92.,"[("LEFT"|1.92)]"
Orient to the left with a 110-degree rotation.,"[("LEFT"|1.92)]"
Make a 0.31 circle leftward turn.,"[("LEFT"|1.92)]"
Perform a left rotation of 110 degrees.,"[("LEFT"|1.92)]"
Execute a leftward swivel of 1.92 rads.,"[("LEFT"|1.92)]"
Angle yourself left by 110°.,"[("LEFT"|1.92)]"
Pivot to the left by a 0.31 portion of a circle.,"[("LEFT"|1.92)]"
Swivel anti-clockwise for 110 deg.,"[("LEFT"|1.92)]"
Rotate left to achieve a 1.92 radian turn.,"[("LEFT"|1.92)]"
Make a quarter-circle left turn minus 0.19 of a circle.,"[("LEFT"|1.92)]"
Adjust your position left by 110 degrees.,"[("LEFT"|1.92)]"
Shift your angle leftward by 1.92 radians.,"[("LEFT"|1.92)]"
Turn left by a slice of 0.31 of the circle.,"[("LEFT"|1.92)]"
Spin to the left by an angle of 110 degrees.,"[("LEFT"|1.92)]"
Execute a 110-degree leftward adjustment.,"[("LEFT"|1.92)]"
Tilt left by a radian angle of 1.92.,"[("LEFT"|1.92)]"
"Swivel to the left, covering 0.31 of a circle.","[("LEFT"|1.92)]"
Make a 1.92 radian pivot to the left.,"[("LEFT"|1.92)]"
Rotate left by two pi rads divided by 3.27.,"[("LEFT"|1.92)]"
Adjust left with a 110° swing.,"[("LEFT"|1.92)]"
"Shift left by a fraction of the circle, precisely 0.31.","[("LEFT"|1.92)]"
Angle to the left through 110 degrees.,"[("LEFT"|1.92)]"
Execute a left-hand turn of 1.92 radians.,"[("LEFT"|1.92)]"
Swivel to the left by 110 deg.,"[("LEFT"|1.92)]"
Pivot left by a circle's fraction of 0.31.,"[("LEFT"|1.92)]"
Rotate counter-clockwise by a rad measure of 1.92.,"[("LEFT"|1.92)]"
Swing leftwards by 110°.,"[("LEFT"|1.92)]"
Adjust to the left by a segment of 0.31 of a circle.,"[("LEFT"|1.92)]"
Turn left by a radian count of 1.92.,"[("LEFT"|1.92)]"
Orient leftwards with a rotation of 110 degrees.,"[("LEFT"|1.92)]"
Swivel left for a 0.31 portion of the full circle.,"[("LEFT"|1.92)]"
Pivot left by an angle of 1.92 rads.,"[("LEFT"|1.92)]"
Rotate left for 110 degrees.,"[("LEFT"|1.92)]"
Execute a leftward orientation of 0.31 of a circle.,"[("LEFT"|1.92)]"
Turn left through a radian measure of 1.92.,"[("LEFT"|1.92)]"
Make a leftward adjustment of 110°.,"[("LEFT"|1.92)]"
"Swivel to the left by a fraction of the circle, 0.31.","[("LEFT"|1.92)]"
Rotate anti-clockwise through 1.92 radians.,"[("LEFT"|1.92)]"
Adjust left by 110 deg.,"[("LEFT"|1.92)]"
Shift left through a circle fraction of 0.31.,"[("LEFT"|1.92)]"
Angle left for 1.92 rads.,"[("LEFT"|1.92)]"
Pivot to the left by a degree measure of 110.,"[("LEFT"|1.92)]"
"Swivel leftwards through a portion of the circle, precisely 0.31.","[("LEFT"|1.92)]"
Rotate to the left by a radian angle of 1.92.,"[("LEFT"|1.92)]"
Make a left turn covering 110 degrees.,"[("LEFT"|1.92)]"
Rotate left by 120 degrees,"[("LEFT"|2.09)]"
Turn counterclockwise by 120 degrees.,"[("LEFT"|2.09)]"
Shift to the left by 120 degrees.,"[("LEFT"|2.09)]"
Spin anticlockwise by 120 degrees.,"[("LEFT"|2.09)]"
Rotate in the leftward direction by 120 degrees.,"[("LEFT"|2.09)]"
Rotate to the left by an angle of 120 degrees.,"[("LEFT"|2.09)]"
Pivot leftwards by 120 degrees.,"[("LEFT"|2.09)]"
Twist left by 120 degrees.,"[("LEFT"|2.09)]"
Swing to the left by 120 degrees.,"[("LEFT"|2.09)]"
Execute a 120-degree left rotation.,"[("LEFT"|2.09)]"
Revolve leftward by 120 degrees.,"[("LEFT"|2.09)]"
Adjust leftward by 120 degrees.,"[("LEFT"|2.09)]"
Veer to the left by 120 degrees.,"[("LEFT"|2.09)]"
Perform a leftward turn of 120 degrees.,"[("LEFT"|2.09)]"
Tilt left by 120 degrees.,"[("LEFT"|2.09)]"
Deviate to the left by 120 degrees.,"[("LEFT"|2.09)]"
Alter the orientation leftward by 120 degrees.,"[("LEFT"|2.09)]"
Swing left by 120 degrees.,"[("LEFT"|2.09)]"
Make a leftward rotation of 120 degrees.,"[("LEFT"|2.09)]"
Shift position to the left by 120 degrees.,"[("LEFT"|2.09)]"
Tweak leftward by 120 degrees.,"[("LEFT"|2.09)]"
Reorient left by 120 degrees.,"[("LEFT"|2.09)]"
Swivel left by 120 degrees.,"[("LEFT"|2.09)]"
Change direction to the left by 120 degrees.,"[("LEFT"|2.09)]"
Lean left by 120 degrees.,"[("LEFT"|2.09)]"
Spin left by 120 degrees.,"[("LEFT"|2.09)]"
Perform a 120-degree leftward adjustment.,"[("LEFT"|2.09)]"
Move anticlockwise by 120 degrees.,"[("LEFT"|2.09)]"
Pivot to the left by 120 degrees.,"[("LEFT"|2.09)]"
Twist anticlockwise by 120 degrees.,"[("LEFT"|2.09)]"
Rotate towards the left by 120 degrees.,"[("LEFT"|2.09)]"
Turn to the left by 120 degrees.,"[("LEFT"|2.09)]"
Make a left rotation of 2.09 radians.,"[("LEFT"|2.09)]"
Rotate counterclockwise for one-third of a full circle.,"[("LEFT"|2.09)]"
Adjust the position leftwards by 120°.,"[("LEFT"|2.09)]"
Swivel left for approximately 2.09 rad.,"[("LEFT"|2.09)]"
"Change direction to the left, covering 0.33 of a circle.","[("LEFT"|2.09)]"
Pivot 120 degrees to your left side.,"[("LEFT"|2.09)]"
"Execute a leftward turn, equivalent to 2.09 radians.","[("LEFT"|2.09)]"
Shift your orientation left by 33.33% of a circle.,"[("LEFT"|2.09)]"
Angle leftwards by a measure of 120 degrees.,"[("LEFT"|2.09)]"
Move to the left with a 2.09 radian adjustment.,"[("LEFT"|2.09)]"
"Rotate left, encompassing a third of a complete circle.","[("LEFT"|2.09)]"
Direct a leftward shift by 120°.,"[("LEFT"|2.09)]"
Spin to the left for a span of 2.09 rads.,"[("LEFT"|2.09)]"
Alter your direction left by one-third of the circumference.,"[("LEFT"|2.09)]"
Perform a 120-degree leftward rotation.,"[("LEFT"|2.09)]"
Engage in a left turn of 2.09 radians.,"[("LEFT"|2.09)]"
"Take a left rotation, equaling one-third of a circle's distance.","[("LEFT"|2.09)]"
Turn to the left at an angle of 120°.,"[("LEFT"|2.09)]"
Swerve left by 2.09 radians.,"[("LEFT"|2.09)]"
"Adjust left, taking up 0.33 of a full revolution.","[("LEFT"|2.09)]"
Make a 120-degree adjustment to the left.,"[("LEFT"|2.09)]"
Rotate approximately 2.09 rad to the left.,"[("LEFT"|2.09)]"
"Shift left, covering a third of a circular path.","[("LEFT"|2.09)]"
Pivot to the left by a measurement of 120 degrees.,"[("LEFT"|2.09)]"
Maneuver left with a rotation of 2.09 rads.,"[("LEFT"|2.09)]"
Change your bearing left by 33.33% of a full circle.,"[("LEFT"|2.09)]"
Initiate a leftward rotation of 120°.,"[("LEFT"|2.09)]"
Execute a rotation to the left by 2.09 radians.,"[("LEFT"|2.09)]"
Modify your course left by one-third of a circle.,"[("LEFT"|2.09)]"
Orient to the left by 120 degrees.,"[("LEFT"|2.09)]"
Make a leftward adjustment of 2.09 rads.,"[("LEFT"|2.09)]"
"Rotate in the left direction, taking up a third of a circle.","[("LEFT"|2.09)]"
Adjust your heading left by 120°.,"[("LEFT"|2.09)]"
Angle off to the left for about 2.09 radians.,"[("LEFT"|2.09)]"
"Shift your direction to the left, covering 0.33 of a revolution.","[("LEFT"|2.09)]"
Direct your movement to the left by 120 degrees.,"[("LEFT"|2.09)]"
Swivel leftwards for 2.09 radians.,"[("LEFT"|2.09)]"
Change your orientation to the left by one-third of a circular path.,"[("LEFT"|2.09)]"
Pivot left by an angle of 120°.,"[("LEFT"|2.09)]"
Engage in a leftward adjustment of 2.09 rads.,"[("LEFT"|2.09)]"
"Rotate towards the left, encompassing one-third of a full circle.","[("LEFT"|2.09)]"
Make a 120-degree left turn.,"[("LEFT"|2.09)]"
Swerve left by approximately 2.09 radians.,"[("LEFT"|2.09)]"
"Adjust your path left, covering 33.33% of a circle.","[("LEFT"|2.09)]"
Execute a 120° rotation to the left.,"[("LEFT"|2.09)]"
Perform a leftward swivel of 2.09 rads.,"[("LEFT"|2.09)]"
"Alter your course to the left, equaling a third of a circle.","[("LEFT"|2.09)]"
Turn leftward by 120 degrees.,"[("LEFT"|2.09)]"
Rotate left by an adjustment of 2.09 radians.,"[("LEFT"|2.09)]"
Shift orientation to the left by 0.33 of a complete revolution.,"[("LEFT"|2.09)]"
Pivot towards the left at 120°.,"[("LEFT"|2.09)]"
Make a leftward rotation of 2.09 radians.,"[("LEFT"|2.09)]"
"Adjust your rotation left, encompassing one-third of a circle.","[("LEFT"|2.09)]"
Swivel to the left by an angle of 120 degrees.,"[("LEFT"|2.09)]"
Engage in a left turn for 2.09 rads.,"[("LEFT"|2.09)]"
"Rotate counterclockwise, covering 33.33% of a full circle.","[("LEFT"|2.09)]"
Execute a leftward adjustment of 120°.,"[("LEFT"|2.09)]"
Spin left by approximately 2.09 radians.,"[("LEFT"|2.09)]"
"Shift left, completing a third of a circular movement.","[("LEFT"|2.09)]"
Rotate left by 130 degrees,"[("LEFT"|2.27)]"
Rotate counterclockwise by 130 degrees.,"[("LEFT"|2.27)]"
Spin to the left by 130 degrees.,"[("LEFT"|2.27)]"
Perform a leftward rotation of 130 degrees.,"[("LEFT"|2.27)]"
"Turn to the left, angling by 130 degrees.","[("LEFT"|2.27)]"
Adjust position by rotating left 130 degrees.,"[("LEFT"|2.27)]"
Shift orientation leftward by 130 degrees.,"[("LEFT"|2.27)]"
"Swing to the left, altering by 130 degrees.","[("LEFT"|2.27)]"
Revolve leftwards by 130 degrees.,"[("LEFT"|2.27)]"
Execute a 130-degree left rotation.,"[("LEFT"|2.27)]"
"Tilt to the left, turning 130 degrees.","[("LEFT"|2.27)]"
Rotate in a leftward direction by 130 degrees.,"[("LEFT"|2.27)]"
Make a left turn of 130 degrees.,"[("LEFT"|2.27)]"
Perform a 130-degree counterclockwise rotation.,"[("LEFT"|2.27)]"
